папирусный,66
папирусовый,2
парфюмерный,177
александрийский,18
греко-римский,15
модерн,127
непокорный,-3
театральный,193
фортификационный,12
александринский,4
лебединый,15
александровский,9
белокаменный,20
васильевский,13
водочный,13
екатерининский,29
онежский,14
покровский,90
пушечный,16
смольный,-3
спасо-евфимиевский,6
средненький,395
таврический,10
тракторный,5
троицкий,50
алексеевский,0
спасо-преображенский,9
четырехконечный,-2
аленький,21
вожделенный,90
умилительный,7
алжирский,7
алкоголический,2
анатолийский,31
антибактериальный,16
безалкогольный,1988
беспошлинный,65
бойцовый,7
болотный,18
бочковый,88
брусничный,24
булочный,91
водянистый,90
вредный,179
входящий,337
вышеописанный,84
гадкий,171
газированный,390
головной,331
голый,541
горьковатый,23
горячительный,100
гостиный,1275
двойной,436
дебильный,41
дезинфицирующий,20
денежный,234
денной,7
диабетический,16
долгоиграющий,3
доперестроечный,10
духовный,100
дынный,89
дьюти-фри,314
жигулевский,45
импортный,1558
квадратный,573
клевый,391
кованый,135
конский,6
коньячный,13
кофейный,629
лапландский,19
лояльный,100
маринованный,703
марочный,65
матовый,99
минеральный,1165
многометровый,21
многосоставный,3
мятный,240
наркотический,12
невыраженный,4
незаменимый,21
некрепкий,19
нелегальный,16
немыслимый,208
ненастоящий,33
неограниченный,936
неординарный,42
неприличный,166
непристойный,25
неразбавленный,190
несведущий,9
несложный,92
несовершеннолетний,12
органолептический,3
ослиный,24
передний,157
перечисленный,318
персональный,365
петушиный,21
пластмассовый,626
плотный+,1
полукруглый,163
полусладкий,283
порошковый,503
потребный,0
президентский,134
пресноватый,12
приторный,119
пробочный,3
продовольственный,148
пьющий,112
развесной,70
разводной,90
разводный,90
разлитой,56
родительский,48
родниковый,25
самопальный,10
сибирский,93
сидячий,294
складной,109
складный,118
слабенький,522
слабоватый,144
странноватый,29
субъективный,485
суррогатный,0
съестной,58
тамошний,253
толковый,278
тошнотворный,22
убойный,58
удаленный,261
цокольный,225
чувствительный,87
экстра,58
аллегорический,4
аллейный,3
прохожий,135
аллергический,25
вазомоторный,-1
желудочный,25
кожный,82
драгоценный,298
легендарный,150
сотовый,279
алтайский,10
казахский,20
энергетический,17
алтарный,9
благоговейный,10
прямоугольный,269
церковный,111
алтуфьевский,1
алупкинский,6
воронцовский,35
алфавитный,2
алхимический,4
алчный,15
бездушный,3
клинический,4
лживый,25
неумный,6
неуступчивый,2
нечестный,8
патологический,2
просящий,30
скотский,25
беспокойный,67
бордовый,84
драконовый,19
замызганный,12
пурпурный,17
сверкающий,197
темно-синий,94
хвойный,547
алычовый,5
альбомный,2
бернский,12
весенний,143
водяной,401
затерянный,84
идиллический,22
камышовый,16
ландшафтный,452
металлургический,3
насыпной,266
необъятный,136
непередаваемый,191
новоафонский,11
ограниченный,523
озерный,32
премилый,20
альпинистский,15
бесхозный,25
нешуточный,18
альтернативный,95
вещевой,224
западный,700
нетипичный,45
опоясывающий,34
проверенный,225
проселочный,59
альтруистический,1
алюминиевый,44
мерный,20
мюнхенский,25
напольный,230
пакетный,89
полимерный,2
полуразрушенный,151
тентовый,-1
щербатый,4
алякринский,1
аляповатый,31
вульгарный,52
звучащий,33
керамический,304
океанический,40
расхлябанный,12
аляскинский,1
амбарный,22
клейкий,16
неохраняемый,5
рубленый,85
хау,27
амбициозный,12
великовозрастный,18
вспыльчивый,-5
самоуверенный,22
требовательный,114
амбровый,4
таинственный,173
амбулаторный,1
багамский,5
бальный,146
барбадосский,6
благодатный,56
блатной,28
блочный,16
вестибулярный,30
вечнозеленый,27
вогнутый,6
воинский,19
воплощенный,12
высоченный,255
гитарный,23
глянцевый,49
головокружительный,35
грабительский,21
древнеримский,51
еврейский,153
желтокожий,2
журнальный,1509
заветный,184
задумчивый,47
закадровый,6
закругленный,8
запредельный,61
застиранный,67
затасканный,3
злачный,65
излюбленный,109
израильский,151
канадский,74
конвертируемый,44
корабельный,31
корпоративный,148
косметологический,35
кредитный,106
латиноамериканский,155
легенький,17
масенький,27
материальный,152
мемориальный,30
механический,72
многоэтажный,333
надменный,116
насущный,40
натянутый,132
небезызвестный,20
недетский,17
незапланированный,48
неулыбчивый,95
огнеупорный,-1
озабоченный,148
пестрый,138
повторный,196
показательный,72
попсовый,71
постсоветский,55
продвинутый,179
производственный,22
разбитый,424
раритетный,28
риторический,11
русый,69
сетевой,246
слабонервный,78
славный,397
совместный,354
соломенный,336
сочный,915
союзный,35
страховой,193
темно-коричневый,55
террасный,28
трехколесный,16
туповатый,46
унылый,228
учебный,94
факельный,28
фальшивый,18
филиппинский,64
фильмовый,11
фондовый,1
хитовый,6
холеный,18
шквалистый,5
аморальный,6
амортизационный,6
аморфный,18
безвольный,0
беспомощный,2
протертый,241
ампельный,6
росистый,1
ампирный,2
амстердамский,17
католический,321
анабиотический,1
аналитический,1
анкетный,6
выборочный,47
интимный,125
канализационный,154
картонный,173
консульский,18
крабовый,215
краснодарский,130
курский,13
лайн,79
лобовой,60
лохматый,72
малополезный,1
манговый,177
молоденький,188
муромский,2
настоятельный,243
ненашенский,3
непрочный,8
неразумный,16
подмосковный,170
поклонный,6
пренеприятный,15
пропорциональный,38
региональный,88
совокупный,15
староватый,142
тенистый,777
толстый,1101
траурный,6
трехместный,403
урезанный,15
аналоговый,10
эфирный,70
анальный,6
литературный,94
спинной,11
ананасный,9
арбузный,243
грейпфрутовый,333
грецкий,133
грибной,363
затрудненный,16
змеиный,202
каучуковый,38
консервный,53
концентрированный,85
крокодиловый,216
отбивной,330
рябчиковый,1
слоновый,128
смородиновый,5
содовый,70
соковой,17
сосенный,44
творожный,224
устричный,22
чаемый,128
анапский,40
винодельческий,7
гостевой,207
таманский,5
анархический,2
анатомический,20
многоразовый,194
ангарный,1
ангельский,13
нервный,346
обветшалый,40
сатанинский,1
англо-русский,18
археологический,261
аскетичный,98
атласский,43
балетный,32
банковский,122
беглый,99
безбилетный,16
безукоризненный,99
безъязыкий,7
берберский,64
беспардонный,106
беспрестанный,29
бесшабашный,36
биологический,23
битый,127
благоверный,10
бодрый,356
большущий,382
бордо,49
бранный,2
брутальный,30
ватный,749
великодушный,14
верховой,95
верховый,95
виноватый,35
висячий,42
витиеватый,59
владимирский,96
возмущенный,110
волнующий,74
вопросительный,4
вороной,14
восковой,63
всемогущий,6
вузовский,2
въездной,42
выдвижной,127
высококлассный,87
вышеперечисленный,214
галантный,59
гардеробный,425
генеральный,186
гипертрофированный,19
гласный,4
глобальный,84
голливудский,40
гонконгский,6
гортанный,9
грамматический,9
граненый,31
гремучий,7
гречневый,118
грузинский,155
грязноватый,556
датский,69
двусмысленный,13
дерганый,0
детсадовский,24
диснеевский,23
добропорядочный,50
доверительный,19
дойный,10
доморощенный,20
дореволюционный,21
дохлый,183
жеманный,6
жидкокристаллический,44
забойный,19
забытый,207
заграничный,150
заданный,59
заезженный,47
зазубренный,2
закусочный,291
заморский,33
заунывный,55
заурядный,25
заученный,48
зачаточный,31
злостный,10
значащий,2
зрелый,152
идиоматический,8
изогнутый,88
иммиграционный,23
импровизированный,169
инвалидный,42
институтский,12
интуитивный,33
иранский,54
ироничный,12
искрометный,24
йоркширский,3
камбоджийский,27
карманный,37
картинный,76
каталанский,18
каталонский,163
категоричный,32
квалифицированный,212
киношный,4
кипучий,18
клетчатый,62
книжный,118
колокольный,45
колонный,84
кольцевой,45
коммуникативный,14
коммунистический,45
конкурсный,32
коренастый,9
косой,261
краеведческий,60
красноречивый,28
креольский,81
критический,72
кровожадный,12
круговой,129
курьерский,3
курящий,272
куцый,15
лексический,6
лестничный,81
лестный,25
летописный,5
липовый,56
лихой,86
лондонский,103
львиный,42
любительский,44
магнитный,147
малоизвестный,35
малолетний,79
маломальский,15
мангровый,180
матерный,84
межзубный,3
межнациональный,26
минусовый,251
минутный,331
многодетный,79
многолетний,70
морозоустойчивый,6
мудрый,84
мужественный,42
мятый,168
надгробный,10
небный,3
невообразимый,98
невооруженный,79
невразумительный,16
неграмотный,17
недавний,195
недействительный,3
недурной,55
незнающий,45
неисправный,48
некорректный,37
нелегкий,146
нелитературный,10
нелицеприятный,18
нелюбопытный,8
немедленный,154
немецкий+,5
ненормальный,98
неопознанный,54
неподражаемый,31
непродолжительный,113
неразрывный,7
нерасторопный,123
неродной,7
несмертельный,0
несовершенный,9
несовпадающий,3
несущественный,68
несчастливый,9
неточный,8
неунывающий,24
нефтяной,75
нехороший,108
нецензурный,31
нигерский,1
нижегородский,43
нон-стоп,31
норвежский,81
нубийский,47
обворожительный,23
обстрелянный,3
обутый,13
общеизвестный,18
общеобразовательный,3
общепонятный,2
общепринятый,77
общеупотребительный,11
обязанный,30
овсяной,294
овсяный,298
одаренный,26
однокомнатный,459
оккупационный,1
окружной,13
окружный,43
оксфордский,6
оптимистический,11
организационный,93
ортопедический,120
оскорбительный,22
отборный,105
ответный,27
отвлеченный,11
отеческий,23
парадный,153
паршивый,95
пенсионерский,32
первичный,50
печатный,43
питательный,215
плавильный,3
плохенький,34
плохонький,36
повышенный,367
половинный,11
полуобразованный,2
помойный,29
поразительный,188
потенциальный,89
потерянный,175
потомственный,10
почтенный,67
превеликий,32
предохранительный,11
предпоследний,327
предстоящий,134
преклонный,130
пресловутый,180
престижный,210
придворный,29
пристальный,108
промежуточный,107
пропускной,74
прославленный,21
протестантский,21
протяжной,11
протяжный,17
публичный,88
разномастный,69
разноязычный,20
районный,29
раскладной,756
расчетный,147
расширенный,92
рвотный,40
ревностный,16
регистрационный,43
речевой,11
рождественский,427
ругательный,24
рудиментарный,4
румынский,196
русский+,2
рязанский,16
садистский,3
свиной,404
сдвижной,53
сдвинутый,400
седовласый,26
сельский,248
сербский,108
серпантинный,69
сивушный,19
сингальский,8
скверный,48
скудноватый,102
слезный,33
сливной,84
словарный,131
снятой,64
совдеповский,154
сопроводительный,8
сочувствующий,9
специфичный,172
спонсорский,5
спорный,79
спящий,232
среднеазиатский,24
сталактитовый,41
стертый,7
столетний,39
стреляный,8
стрессовый,16
стриженый,32
суточный,59
схожий,73
сценический,8
сытый,536
тайный,66
тарабарский,9
твидовый,2
темпераментный,61
теоретический,29
тормозной,48
травести,15
трагичный,21
транспортерный,2
трафальгарский,7
тренировочный,8
трехлетний,67
трехмерный,6
трикотажный,42
тряпочный,43
туманный,87
туннельный,5
убывающий,16
угорелый,36
указательный,21
умственный,27
универсальный,120
упрощенный,23
уральский,57
успокаивающий,52
устный,66
уступчивый,10
ушастый,29
фиджийский,37
филологический,11
финальный,23
фламандский,23
харизматический,2
хауса,17
хваленый,152
хилый,38
ходовой,48
ходячий,49
храбрый,8
хромой,23
худосочный,6
центровой,29
четырнадцатилетний,2
числительный,40
чистокровный,14
читаемый,9
членораздельный,0
чукотский,9
шерстяной,81
штатный,51
шумовой,42
экстренный,47
электрический,422
эротический,87
английский+,3
англиканский,2
кентерберийский,-2
англо-ирландский,1
крестьянский,51
рваный,82
унизительный,31
англо-саксонский,1
нормандский,11
англо-французский,-1
гончий,-2
англосаксонский,0
биографический,1
бледнолицый,21
бредовой,7
бредовый,17
бритый,14
голосистый,43
зеленоглазый,8
клавишный,5
лирический,104
мелодичный,91
многоголосый,10
морозильный,27
настороженный,28
неорганизованный,57
опознавательный,43
паркетный,34
супружеский,112
ущербный,37
франкоязычный,9
ангольский,1
беленый,32
низенький,90
новехонький,30
поджаристый,11
сдобный,108
цыганский,72
андалусский,4
тускловатый,1
андаманский,36
аральский,7
бенгальский,69
андамантский,1
андоррский,5
андреевский,59
безымянный,16
вышитый,80
городецкий,11
гуцульский,34
златоверхий,2
киево-печерский,4
киевский,137
контрактовый,6
культовый,67
расшитый,67
сагайдачный,0
софийский,23
фарфоровый,114
хмельницкий,7
хронологический,17
анекдотический,-1
восстановительный,17
анекдотичный,4
анемичный,1
анжуйский,4
анилиновый,4
анисовый,120
коричный,26
ромашковый,82
анкерный,7
аннамский,2
безоблачный,133
аномальный,24
безветренный,135
кислородный,50
огненный,319
холодноватый,151
анонимный,8
анормальный,5
антарктический,3
атлантический,172
антверпенский,3
брезгливый,74
моющий,165
прессованный,20
антигабсбургский,1
антикварный,116
букинистический,10
деланный,3
дубовый,161
интерьерный,19
конфуцианский,4
ламповый,16
лунный,120
мыслимый,88
подвальный,212
позапрошлый,80
ритуальный,23
священный,188
шаманский,10
антикризисный,7
предкризисный,1
антильский,2
виргинский,0
антимонопольный,4
недостоверный,14
антинаучный,2
двухразовый,44
наплевательский,59
неразлучный,-2
омерзительный,63
антисептический,1
боязливый,-1
антистрессовый,8
кедровый,74
антитеррористический,2
ассирийский,13
бракованный,12
вавилонский,20
ветряной,97
ветряный,97
водопроводный,68
восьмиугольный,12
грандиозный,329
достопримечательный,31
древнеегипетский,31
зрелищный,154
зримый,9
ливийский,164
ликийский,69
македонский,64
малоазийский,5
мироточивый,1
могущественный,21
наскальный,36
небогатый,121
неживой,20
неописуемый,268
непреодолимый,25
неспокойный,218
орденский,1
пергамский,9
поглощающий,15
портовый,179
практичный,122
предпенсионный,87
родосский,35
симфонический,29
скальный,153
статный,40
терракотовый,53
узнаваемый,37
упавший,53
фисташковый,238
хеттский,2
эллинский,12
этнический,114
языческий,24
антрацитовый,1
антресольный,2
антропологический,8
палеонтологический,6
антропометрический,1
анфиладный,3
тонюсенький,42
анчоусный,2
апатичный,10
напыщенный,54
сплоченный,28
усталый,238
апельсинный,3
арахисовый,32
вафельный,262
витаминный,91
граммовый,54
грантовый,4
диковинный,124
драный,-7
жиденький,53
жухлый,17
извечный,16
кабачковый,65
кисловатый,98
красящий,2
лимоновый,24
манный,304
ментоловый,53
миндальный,69
мыльный,255
недозрелый,287
нескончаемый,112
несладкий,210
неспелый,257
нечищеный,29
нью,24
остроумный,85
пирожковый,23
плачевный,70
плодовый,38
плодоносящий,21
позорный,81
полунатуральный,8
полуподвальный,92
помидорный,19
помидоровый,84
поповский,3
порционный,300
прелестный,168
различимый,19
резаный,332
салатный,187
свежеотжатый,22
свежеприготовленный,137
свернутый,109
светло-серый,15
синтетический,133
сладковатый,69
сменный,31
спелый,619
тазовый,4
тертый,280
тянутый,-5
хлопковый,129
целлофановый,52
червивый,12
черничный,32
черносмородиновый,11
черствый,91
чищеный,26
экзотичный,316
ярко-зеленый,42
апокалиптический,1
аппаратный,10
жемчужный,125
благостный,41
визуальный,150
душистый,117
изобильный,40
илистый,38
красноватый,33
передвижной,47
пшенный,38
страшненький,148
сушеный,140
чугунный,68
апрельский,11
нежаркий,56
сочинский,128
аптекарский,1
аптечный,16
гибридный,1
кассовый,44
колхидский,-4
промтоварный,24
армейский,50
барабанный,33
бежевый,242
безответный,8
безотказный,46
белозубый,21
бесформенный,10
бисквитный,224
велюровый,15
ветровой,10
взыскательный,100
грубоватый,59
дизельный,63
женственный,3
заключенный,47
замотанный,22
здоровенный,272
злосчастный,31
иерусалимский,13
изощренный,24
импозантный,40
инвестиционный,2
инженерный,53
испуганный,44
кабельный,123
караванный,5
командировочный,90
коптский,27
крепленый,39
кучерявый,37
либеральный,31
ловкий,128
лысенький,34
многообещающий,27
молекулярный,3
мускатный,16
неаппетитный,17
негритянский,13
негромкий,128
недвусмысленный,29
недружелюбный,99
неземной,132
непереводимый,13
неподготовленный,14
непонятливый,19
непредвиденный,49
непреклонный,-5
неуклюжий,43
норманнский,7
обеденный,666
оборванный,-12
ослепительный,74
пакистанский,12
палестинский,15
панский,8
первоочередной,4
первоочередный,6
переносимый,37
перченый,283
плавучий,226
поздравительный,21
половозрелый,9
полураздетый,11
породистый,42
постоялый,31
похотливый,28
правовой,11
привязчивый,7
псевдоклассический,1
путаный,9
рабский,0
раздраженный,73
разношерстный,84
ритмичный,42
сирийский,15
скептический,14
сленговый,2
сменяемый,13
соколиный,19
сообразительный,21
схематический,7
табачный,83
теологический,3
теперешний,29
толстенный,86
тоскующий,6
удачливый,10
фаршированный,860
феерический,73
финикийский,8
фольклорный,250
фоновый,44
холостой,23
христианский,180
хрустальный,182
худенький,104
царственный,11
эклектичный,24
ярко-желтый,36
аравийский,50
крутолобый,1
оманский,14
парной,754
парный,759
суэцкий,16
арагонский,17
кактусовый,56
арапский,1
арбатский,7
арбитражный,4
варварский,16
дряблый,5
продолговатый,29
сигаретный,60
хлебобулочный,107
черепаховый,30
яичный,84
единичный,57
парижский,138
аргуновский,1
арендный,28
арестантский,2
арийский,7
буддистский,126
долгорукий,-7
имперский,65
протяженный,264
пуританский,1
аристократичный,20
старомодный,29
футуристичный,0
аритмичный,2
арифметический,15
арктический,9
дарвиновский,2
климатический,116
индейский,51
тренированный,21
трехосный,4
безголосый,9
дворовый,27
затянутый,119
пасхальный,36
римско-католический,3
сицилийский,100
шашлычный,43
эфиопский,3
арнаутский,3
одесский,31
пушкинский,34
ришельевский,-1
ароматический,160
выносливый,34
зоологический,18
инфракрасный,68
масляный,340
солевой,41
утомленный,92
ялтинский,33
астраханский,10
бодрящий,163
божественный,215
емкий,31
зверский,40
копченый,476
кругленький,60
крымский,268
луковый,127
можжевеловый,23
мясистый,33
наваристый,46
непрезентабельный,41
огнедышащий,2
очистной,53
очистный,53
полуоткрытый,23
пряный,136
реликтовый,118
смолистый,14
тонизирующий,21
тосканский,61
укромный,156
упоительный,23
усеченный,25
холодненький,69
шелковый,386
арочный,108
безграничный,76
витой,83
внушительный,211
несерьезный,33
низкорослый,38
пирамидальный,9
проточный,105
сводчатый,88
стенной,160
трехъярусный,15
узорчатый,44
арский,2
артезианский,6
артериальный,2
артикуляционный,1
артиллерийский,5
микст,6
артистический,6
величавый,16
гимнастический,21
двуязычный,7
длинноволосый,18
карий,108
эксцентричный,2
артритный,3
архаический,5
архаичный,14
геометрический,46
кулуарный,2
архангельский,21
водорослевый,31
орловский,3
ростовский,31
успенский,60
чеховский,-1
афинский,18
благовещенский,11
вражеский,17
значимый,130
майя,129
минойский,71
незаконченный,23
неприметный,61
парламентский,5
примечательный,146
татаро-монгольский,-1
фракийский,14
францисканский,37
этнографический,80
эфесский,6
архивный,1
архиепископский,7
архиерейский,2
архимандритский,1
братский,48
архитекторский,2
барочный,66
берлинский,62
взлетный,88
всемирный,81
высоколобый,4
георгиевский,9
гнусный,6
губернаторский,10
давнишний,5
двускатный,3
древнерусский,10
дуговой,4
затхлый,118
иоанно-предтеченский,7
каверзный,9
километровый,171
крестообразный,16
кубический,7
люксовый,119
многообразный,84
молитвенный,14
мрачноватый,64
неопубликованный,5
неуютный,457
оборонный,7
одинарный,51
океанский,242
осевой,2
памятный,61
пейзажный,25
погожий,27
полуторный,324
послеполуденный,17
постиндустриальный,3
реализованный,4
рекреационный,23
ремесленный,19
рукотворный,54
саксонский,24
слуховой,20
социалистический,45
сумбурный,74
ткацкий,20
футуристический,25
цветовой,260
целостный,20
шестисотлетний,1
широченный,165
асбестовый,2
асексуальный,2
подростковый,104
полупрозрачный,90
аскетический,3
умывальный,31
засаленный,-18
изолированный,127
невыровненный,3
суховатый,43
узбекский,34
аскорбиновый,1
асоциальный,6
ассортиментный,2
ассоциативный,8
астенический,2
астматический,0
астральный,0
белесый,41
кормовой,53
пассажирский,59
солоноватый,59
терский,0
астрологический,1
астрономический,65
географический,135
многотысячный,15
монопольный,9
разноязыкий,11
астурийский,1
баскский,1
асуанский,12
именной,80
нильский,9
асфальтный,6
вертикальный,156
грунтовой,87
грунтовый,96
литейный,29
лошадиный,48
трехметровый,19
цементный,44
чумной,21
чумный,21
атавистический,1
гибралтарский,2
перистый,7
подсознательный,17
представительный,30
субтропический,50
супер+,3
атласный,27
капроновый,6
курчавый,6
лаковый,44
перламутровый,63
храмовый,136
веерный,26
гималайский,18
засушливый,18
атлетический,10
клоунский,4
лагерный,10
скупой,82
атмосферный,19
атолловый,2
атомный,26
противотанковый,3
аудиовизуальный,1
аульный,3
аустерлицкий,1
бородатый,52
брусчатый,14
великанский,1
глиняный,280
латунный,9
монастырский,100
питейный,63
провальный,14
пшеничный,133
цветастый,85
целебный,187
афганский,5
иракский,-1
гомеопатический,8
коринфский,17
элладский,0
афишный,2
афонский,11
безразмерный,14
буддийский,191
гнилой,107
джазовый,69
заезжий,83
заключительный,54
крестный,21
куполообразный,27
незадачливый,8
непоколебимый,8
несущий,65
отраженный,18
парикмахерский,317
рассветный,10
рокочущий,3
экспрессивный,11
афро-азиатский,3
афро-американский,3
аховый,13
махровый,558
сладенький,76
ацидофильный,2
ачинский,1
летный,54
аэробный,9
силовой,73
аэродинамический,3
сигарный,27
аэродромный,4
аэрофлотовский,17
бабаевский,1
бабинский,1
бабский,3
валлийский,3
основательный,200
отважный,51
портативный,27
прованский,13
тоненький,133
царствующий,7
винтовой,321
домодедовский,14
общедоступный,40
пограничный,131
прилетный,6
скрипучий,140
тяжеленный,63
багдадский,1
багетный,7
багетовый,1
багровый,13
рябиновый,2
светло-розовый,19
баденский,1
бадминтонный,23
игральный,32
базальтовый,44
геологический,26
бесцеремонный,90
вокзальный,43
вышеупомянутый,106
говорливый,29
незалежный,10
базельский,1
вспомогательный,37
незамысловатый,99
отправной,29
парнокопытный,15
разверстый,1
существительный,7
успевающий,0
байдарочный,8
лодочный,56
отдаленный,281
байдарский,3
байкальский,3
байкерский,5
байковый,9
газовый,150
перовой,10
полосатый,315
серенький,134
страшенный,-1
байховый,10
серо-буро-малиновый,16
бакинский,32
баклажанный,22
недолговечный,-2
баковый,-8
долларовый,1127
судковый,-1
баксанский,2
бактериальный,5
инфекционный,27
бактериологический,1
биохимический,-2
бактерицидный,2
балаганный,2
балаклавский,2
балеарский,16
ежегодный,84
мучительный,264
вагановский,1
хореографический,50
завершающий,45
запущенный,101
модерновый,54
неприкасаемый,4
ожесточенный,10
пищеварительный,21
полиэтиленовый,133
полуторачасовой,23
пухлощекий,2
радикальный,15
ряженый,16
цепкий,15
черненький,59
чесночный,155
яванский,15
восточноевропейский,9
балкарский,3
кабардинский,3
гарный,20
гнутый,11
едкий,51
звукоизоляционный,2
злополучный,36
кровососущий,16
лежачий,202
мизерный,151
минималистический,19
морозный,135
москитный,62
незапертый,5
несчастный,276
нехитрый,68
омулевый,2
охлаждающий,22
парковый,321
переменный,129
плесневой,-4
плесневый,5
подверженный,14
приоткрытый,21
пулевой,4
регулируемый,127
ротанговый,71
титанический,16
треснутый,48
хлипкий,27
балловый,-34
бассейновый,367
стендовый,0
удивленный,96
балльный,8
балованный,4
чуткий,332
бесснежный,11
витебский,6
выразительный,55
желтенький,79
исходящий,93
латвийский,51
нарвский,5
певческий,8
перекрестный,6
плюсовой,7
плюсовый,173
пронизывающий,78
расчудесный,13
бальзаковский,41
доильный,1
дошкольный,71
бальзамический,35
бальзамовый,1
бальнеологический,52
общеукрепляющий,8
профилактический,25
релаксационный,32
ультрасовременный,32
электромедицинский,4
бриллиантовый,19
маскарадный,4
невзыскательный,21
энергосберегающий,18
бамбуковый,161
болотистый,11
земляной,48
моченый,25
пастельный,154
платяной,241
пресноводный,59
равнинный,49
радоновый,49
свежезаваренный,21
горчичный,20
запоздалый,16
нестираный,-1
орфографический,6
подсолнечный,19
постный,81
пошловатый,75
простоватый,30
радужный,112
растительный,208
сердитый,276
сильнодействующий,1
снотворный,13
страждущий,49
трехмесячный,7
тривиальный,27
ушной,120
ядреный,24
деликатесный,48
имбирный,26
карамельный,188
кипарисовый,1
коксовый,8
коронный,48
крапивный,121
красноухий,2
мандаринный,6
мучной,169
нетронутый,177
платановый,7
платковый,5
поддельный,43
ромовый,9
самоварный,2
стограммовый,17
тюбинговый,2
хлебный,187
центовый,26
шипящий,21
бандитский,7
угрожающий,21
врожденный,11
журналистский,12
казначейский,2
карточный,46
нательный,12
невыполненный,2
неясный,39
округленный,8
онлайн,27
покорный,51
почтовый,74
рублевый,34
таксофонный,4
тысячерублевый,7
царский,115
банковый,4
верховный,-5
объектовый,6
станковый,0
шелковичный,1
бренный,38
вытяжной,28
горизонтальный,126
двоякий,103
лагунный,36
лицевой,64
ножной,67
носовой,58
расходный,12
сероватый,70
смятый,9
стационарный,291
баночный,171
непотребный,37
покупной,43
потолочный,175
баптистский,1
индуистский,61
молельный,3
барахольный,3
барачный,10
барашковый,-6
козловый,-7
кроликовый,-9
страусовый,-7
тунцовый,6
баргузинский,1
бардовый,32
монашеский,21
барнаульский,1
баронский,-2
земельный,7
фамильный,18
выставочный,62
звонковый,4
иезуитский,3
ренессансный,8
сакральный,17
сине-зеленый,47
малоприятный,33
хищный,65
барский,21
заслуженный,73
протянутый,51
чванливый,5
барханный,3
бархатистый,34
обольстительный,-1
солодовый,7
водородный,16
дутый,9
кисло-сладкий,133
крахмальный,37
обволакивающий,13
пунцовый,6
слепящий,38
барышный,2
барьерный,33
многокилометровый,68
барятинский,0
басенный,12
басистый,2
каскадный,115
костлявый,134
баснословный,32
мануальный,19
новоиспеченный,19
подпольный,13
тройной,76
басовый,4
залоговый,14
заселенный,74
знаковый,46
зонтовый,14
крутоватый,16
ложный,19
мальковый,3
младой,-43
молотковый,6
названый,14
недоработанный,1
плавкий,19
полежалый,9
проходимый,37
съездовый,1
цветниковый,-2
бассейный+,0
бессарабский,9
ведомый,11
возвышенный,36
выцвелый,2
вышеназванный,28
гипотетический,13
гонкий,4
де-факто,4
деланый,1
желто-зеленый,28
замкнутый,108
зеленной,294
зоркий,36
ледовый,81
микроскопический,118
многопрофильный,18
нарзанный,17
невеликий,11
недоступный,42
неловкий,62
ненужный,250
непонимающий,16
нередкий,78
нетрезвый,128
неусыпный,10
образной,58
оголтелый,24
однократный,27
озадаченный,20
осиный,9
остылый,13
откормленный,39
палубный,28
певчий,11
побежалый,6
пожелтелый,3
полузакрытый,17
полупьяный,37
потешный,19
приближенный,97
приватный,150
равноудаленный,21
развесистый,15
скрытый,108
служилый,13
смонтированный,12
совкий,12
спартанский,61
стратегический,62
талый,11
трансформаторный,25
тротуарный,25
хваткий,20
хлорноватый,2
шершавый,52
штормовой,70
щелковский,10
бастионный,1
басурманский,4
батальный,6
мифологический,15
батарейный,1
батистовый,2
бахчевой,6
бахчисарайский,3
башенный,31
замковый,52
мальчиковый,10
колхозный,42
башковитый,1
башмачный,1
звонкий,159
купонный,1
философский,32
бодренький,22
коварный,91
скрупулезный,17
гребной,8
коломенский,6
курительный,19
наклонный,40
несимметричный,4
несуразный,35
циклический,5
четырехсторонний,3
шагающий,2
эллиптический,14
юбилейный,35
грязненький,91
кондовый,2
пошленький,9
тихенький,1
убогонький,15
щитовой,18
тесноватый,237
беззащитный,18
беззубый,23
безродный,1
бесплодный,4
бледный,133
бобовый,167
быстроходный,60
визгливый,33
